Time,App_Name,Inactivity Duration(s),Keystroke_Count,Speed(ms),PAM_Val,example_id
2021-09-08 11:00:00,explorer.exe,2350.950521,267.0,4.945095191151136,1.0,24
2021-09-08 11:30:00,explorer.exe,1660.704357,142.0,4.010736729813632,1.0,24
2021-09-09 12:30:00,explorer.exe,2442.706585,361.0,4.301889371020108,2.0,25
2021-09-09 13:00:00,explorer.exe,2038.423218,95.0,4.419578896044405,2.0,25
2021-09-09 13:30:00,msedge.exe,4369.7018610000005,7.0,4.543987653178464,2.0,25
2021-09-09 14:00:00,explorer.exe,2037.287841,147.0,3.841030859608392,2.0,25
2021-09-09 14:30:00,msedge.exe,2879.17728,36.0,3.8822696952395193,2.0,25
2021-09-09 15:00:00,msedge.exe,5174.1386215,28.0,4.175505163686509,2.0,25
2021-09-09 15:30:00,explorer.exe,7469.099963,20.0,4.468740632133498,1.0,25
2021-09-09 16:00:00,explorer.exe,3558.425635,24.0,5.416906791890676,1.0,25
2021-09-07 11:00:00,explorer.exe,2369.555328,169.0,3.9151889944373983,1.0,26
2021-09-07 11:30:00,explorer.exe,2525.331417,144.0,4.255813355086712,1.0,26
2021-09-07 12:00:00,explorer.exe,1676.141351,295.0,4.012072108582928,2.0,26
2021-09-07 12:30:00,explorer.exe,2246.678371,136.0,3.955986884402014,2.0,26
2021-09-07 13:00:00,explorer.exe,3291.911282,101.0,4.013290913050443,2.0,26
2021-09-07 13:30:00,explorer.exe,2820.985622,76.0,4.225008923435147,3.0,26
2021-09-07 14:00:00,explorer.exe,2846.109697,97.0,4.075099621698858,3.0,26
2021-09-07 14:30:00,explorer.exe,3806.71637,33.0,3.9859032916217534,4.0,26
2021-09-14 10:00:00,msedge.exe,1735.244255,66.0,4.186175484691471,2.0,27
2021-09-14 10:30:00,explorer.exe,4346.49803,213.0,4.939578347022973,2.0,27
2021-09-14 11:00:00,explorer.exe,2451.805515,189.0,4.464721632937164,2.0,27
2021-09-14 11:30:00,explorer.exe,2191.598682,334.0,6.622463816845383,3.0,27
2021-09-14 12:00:00,explorer.exe,2421.045314,299.0,6.233278098257382,2.0,27
2021-09-14 12:30:00,explorer.exe,2372.085181,434.0,4.651976424216175,2.0,27
2021-09-14 13:00:00,explorer.exe,2121.652825,483.0,5.775512695478684,2.0,27
2021-09-14 13:30:00,WINWORD.EXE,2083.886952,151.0,5.062187132070742,2.0,27
2021-09-13 13:00:00,explorer.exe,3060.952565,84.0,3.5698879544532307,1.0,28
2021-09-13 13:30:00,explorer.exe,2686.129989,55.0,4.303216013552213,2.0,28
2021-09-13 14:00:00,explorer.exe,2915.786075,116.0,3.649429904019032,2.0,28
2021-09-13 14:30:00,explorer.exe,2561.38133,221.0,3.283539814874805,2.0,28
2021-09-13 15:00:00,explorer.exe,1233.074398,235.0,3.199010407333284,2.0,28
2021-09-13 15:30:00,explorer.exe,4510.546091,192.0,6.425499741688023,2.0,28
2021-09-13 16:00:00,explorer.exe,2214.919429,379.0,3.588827153067638,2.0,28
2021-09-13 16:30:00,explorer.exe,2615.95115,160.0,3.74559530216225,1.0,28
2021-09-08 11:00:00,explorer.exe,2350.950521,267.0,4.945095191151136,1.0,29
2021-09-08 11:30:00,explorer.exe,1660.704357,142.0,4.010736729813632,1.0,29
2021-09-08 12:00:00,explorer.exe,3619.151378,272.0,4.193953426093338,2.0,29
2021-09-08 12:30:00,explorer.exe,1943.685742,820.0,4.863842724590527,2.0,29
2021-09-08 13:00:00,explorer.exe,2812.03027,173.0,5.071960736474713,2.0,29
2021-09-08 13:30:00,explorer.exe,2954.237631,243.0,3.79245491977116,2.0,29
2021-09-08 14:00:00,explorer.exe,2783.305357,323.0,3.877825541536364,2.0,29
2021-09-08 14:30:00,explorer.exe,2119.866097,187.0,5.075788079862501,2.0,29
2021-09-09 11:00:00,explorer.exe,2482.386615,31.0,4.160834599016502,2.0,30
2021-09-09 11:30:00,explorer.exe,2309.364528,87.0,4.5306940018642825,2.0,30
2021-09-09 12:00:00,explorer.exe,2966.810912,197.0,3.729337643542981,2.0,30
2021-09-09 12:30:00,explorer.exe,2442.706585,361.0,4.301889371020108,2.0,30
2021-09-09 13:00:00,explorer.exe,2038.423218,95.0,4.419578896044405,2.0,30
2021-09-09 13:30:00,msedge.exe,4369.7018610000005,7.0,4.543987653178464,2.0,30
2021-09-09 14:00:00,explorer.exe,2037.287841,147.0,3.841030859608392,2.0,30
2021-09-09 14:30:00,msedge.exe,2879.17728,36.0,3.8822696952395193,2.0,30
2021-09-08 11:30:00,explorer.exe,1660.704357,142.0,4.010736729813632,1.0,31
2021-09-08 12:00:00,explorer.exe,3619.151378,272.0,4.193953426093338,2.0,31
2021-09-08 12:30:00,explorer.exe,1943.685742,820.0,4.863842724590527,2.0,31
2021-09-08 13:00:00,explorer.exe,2812.03027,173.0,5.071960736474713,2.0,31
2021-09-08 13:30:00,explorer.exe,2954.237631,243.0,3.79245491977116,2.0,31
2021-09-08 14:00:00,explorer.exe,2783.305357,323.0,3.877825541536364,2.0,31
2021-09-08 14:30:00,explorer.exe,2119.866097,187.0,5.075788079862501,2.0,31
2021-09-08 15:00:00,explorer.exe,3715.607622,87.0,3.8880944858560023,2.0,31
2021-09-08 09:00:00,explorer.exe,6600.384939,164.0,3.737607549158056,2.0,32
2021-09-08 09:30:00,msedge.exe,850.339463,47.0,6.26736480355142,2.0,32
2021-09-08 10:00:00,WINWORD.EXE,2227.087789,118.0,5.12859156952401,3.0,32
2021-09-08 10:30:00,explorer.exe,5639.51008,189.0,4.680184755781879,1.0,32
2021-09-08 11:00:00,explorer.exe,2350.950521,267.0,4.945095191151136,1.0,32
2021-09-08 11:30:00,explorer.exe,1660.704357,142.0,4.010736729813632,1.0,32
2021-09-08 12:00:00,explorer.exe,3619.151378,272.0,4.193953426093338,2.0,32
2021-09-08 12:30:00,explorer.exe,1943.685742,820.0,4.863842724590527,2.0,32
2021-09-07 11:30:00,explorer.exe,2525.331417,144.0,4.255813355086712,1.0,33
2021-09-07 12:00:00,explorer.exe,1676.141351,295.0,4.012072108582928,2.0,33
2021-09-07 12:30:00,explorer.exe,2246.678371,136.0,3.955986884402014,2.0,33
2021-09-07 13:00:00,explorer.exe,3291.911282,101.0,4.013290913050443,2.0,33
2021-09-07 13:30:00,explorer.exe,2820.985622,76.0,4.225008923435147,3.0,33
2021-09-07 14:00:00,explorer.exe,2846.109697,97.0,4.075099621698858,3.0,33
2021-09-07 14:30:00,explorer.exe,3806.71637,33.0,3.9859032916217534,4.0,33
2021-09-07 15:00:00,explorer.exe,2745.040002,246.0,6.051116522131744,2.0,33
2021-09-08 08:30:00,Ssms.exe,463.663864,97.0,4.591402707250463,1.0,34
2021-09-08 09:00:00,explorer.exe,6600.384939,164.0,3.737607549158056,2.0,34
2021-09-08 09:30:00,msedge.exe,850.339463,47.0,6.26736480355142,2.0,34
2021-09-08 10:00:00,WINWORD.EXE,2227.087789,118.0,5.12859156952401,3.0,34
2021-09-08 10:30:00,explorer.exe,5639.51008,189.0,4.680184755781879,1.0,34
2021-09-08 11:00:00,explorer.exe,2350.950521,267.0,4.945095191151136,1.0,34
2021-09-08 11:30:00,explorer.exe,1660.704357,142.0,4.010736729813632,1.0,34
2021-09-08 12:00:00,explorer.exe,3619.151378,272.0,4.193953426093338,2.0,34
2021-09-14 10:30:00,explorer.exe,4346.49803,213.0,4.939578347022973,2.0,35
2021-09-14 11:00:00,explorer.exe,2451.805515,189.0,4.464721632937164,2.0,35
2021-09-14 11:30:00,explorer.exe,2191.598682,334.0,6.622463816845383,3.0,35
2021-09-14 12:00:00,explorer.exe,2421.045314,299.0,6.233278098257382,2.0,35
2021-09-14 12:30:00,explorer.exe,2372.085181,434.0,4.651976424216175,2.0,35
